,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,cluster
294,0.48214285714285715,male,3,own,no_info,no_info,0.40601958842302194,0.6470588235294117,business,1
295,0.125,female,2,own,little,moderate,0.5342797402883239,0.6470588235294117,furniture/equipment,0
296,0.01785714285714285,female,2,rent,no_info,no_info,0.24347969626939586,0.1176470588235294,car,1
297,0.46428571428571425,male,1,own,no_info,no_info,0.05705953560030813,0.08823529411764706,car,1
298,0.42857142857142855,male,2,own,little,no_info,0.12462859029382635,0.20588235294117646,furniture/equipment,0
299,0.23214285714285715,male,2,own,rich,moderate,0.13728403213381754,0.25,furniture/equipment,0
300,0.625,female,0,own,little,no_info,0.02321998459337515,0.029411764705882346,car,1
301,0.41071428571428575,female,2,own,little,moderate,0.19555408825795093,0.47058823529411764,radio/TV,0
302,0.32142857142857145,male,1,own,no_info,rich,0.06019588423021899,0.2941176470588235,car,1
303,0.5357142857142858,male,2,own,little,little,0.04335864421701331,0.08823529411764706,car,1
304,0.44642857142857145,male,2,free,quite rich,no_info,0.543468691537361,0.6470588235294117,car,1
305,0.25000000000000006,male,2,own,rich,no_info,0.07114559260482008,0.029411764705882346,furniture/equipment,0
306,0.0892857142857143,female,1,rent,no_info,no_info,0.25096291405304283,0.38235294117647056,car,1
307,0.25000000000000006,male,1,own,moderate,little,0.026246285902938263,0.1176470588235294,radio/TV,0
308,0.0892857142857143,female,2,own,little,moderate,0.05430835259161439,0.058823529411764705,furniture/equipment,0
309,0.0535714285714286,male,1,rent,little,moderate,0.001430615164520744,0.07352941176470588,car,1
310,0.37499999999999994,male,0,free,no_info,moderate,0.28232640035215145,0.6470588235294117,vacation/others,0
311,0.10714285714285715,male,2,own,moderate,no_info,0.28947947617475517,0.2941176470588235,furniture/equipment,0
312,0.125,female,2,own,little,rich,0.19252778694838782,0.2941176470588235,furniture/equipment,0
313,0.10714285714285715,male,1,own,little,moderate,0.023935292175635527,0.1176470588235294,car,1
314,0.17857142857142855,male,1,own,no_info,rich,0.06844943325630021,0.0,car,1
315,0.21428571428571425,male,2,own,little,little,0.13733905579399142,0.47058823529411764,furniture/equipment,0
316,0.33928571428571425,male,1,own,little,little,0.025200836359634642,0.1176470588235294,furniture/equipment,0
317,0.5178571428571428,female,1,own,no_info,moderate,0.22565203037306042,0.2941176470588235,furniture/equipment,0
318,0.23214285714285715,male,2,own,little,no_info,0.024815670738417523,0.1176470588235294,education,0
319,0.14285714285714285,female,1,own,little,little,0.1866952789699571,0.16176470588235292,furniture/equipment,0
320,0.16071428571428575,male,3,own,little,moderate,0.2200396170353252,0.38235294117647056,car,1
321,0.23214285714285715,male,2,own,little,little,0.0928799383735006,0.2941176470588235,radio/TV,0
322,0.26785714285714285,male,3,free,little,little,0.1463629360625069,0.2941176470588235,car,1
323,0.16071428571428575,male,2,own,rich,little,0.13255199735886433,0.20588235294117646,furniture/equipment,0
324,0.30357142857142855,female,2,own,little,no_info,0.042808407615274574,0.20588235294117646,car,1
325,0.35714285714285715,male,1,own,little,little,0.17321448222735777,0.058823529411764705,car,1
326,0.5357142857142858,male,2,rent,no_info,no_info,0.30543633762517886,0.1176470588235294,furniture/equipment,0
327,0.26785714285714285,female,2,own,rich,no_info,0.07015516672169032,0.2941176470588235,car,1
328,0.21428571428571425,male,2,own,little,rich,0.23236491691427316,0.47058823529411764,radio/TV,0
329,0.16071428571428575,male,2,own,little,moderate,0.04500935402222955,0.029411764705882346,radio/TV,0
330,1.0,male,3,free,little,little,0.3502255970067129,0.2941176470588235,car,1
331,0.19642857142857145,female,2,own,moderate,no_info,0.08880818752063387,0.20588235294117646,education,0
332,0.0892857142857143,female,3,own,moderate,moderate,0.3938593595245956,0.8235294117647058,car,1
333,0.0892857142857143,female,1,rent,moderate,no_info,0.6239683063717398,0.6470588235294117,car,1
334,0.07142857142857145,male,2,rent,little,little,0.21239132827115662,0.2941176470588235,furniture/equipment,0
335,0.44642857142857145,male,3,rent,little,little,0.17244415098492352,0.029411764705882346,furniture/equipment,0
336,0.07142857142857145,female,1,own,little,moderate,0.10184879498184218,0.13235294117647056,radio/TV,0
337,0.0892857142857143,female,2,rent,no_info,little,0.05639925167822163,0.16176470588235292,domestic appliances,1
338,0.16071428571428575,male,2,own,little,little,0.21563772422141522,0.2941176470588235,furniture/equipment,0
339,0.21428571428571425,male,1,own,little,moderate,0.06993507208099482,0.08823529411764706,furniture/equipment,0
340,0.0892857142857143,female,2,free,little,moderate,0.3022449653350941,0.2941176470588235,education,0
341,0.125,female,1,rent,little,little,0.1842742379223066,0.25,furniture/equipment,0
342,0.10714285714285715,male,2,rent,quite rich,moderate,0.16303510509519095,0.20588235294117646,radio/TV,0
343,0.25000000000000006,male,3,own,little,moderate,0.2304941124683614,0.20588235294117646,business,1
344,0.32142857142857145,male,1,own,little,rich,0.20353251898316277,0.08823529411764706,car,1
345,0.42857142857142855,female,1,own,little,no_info,0.06652360515021459,0.16176470588235292,radio/TV,0
346,0.07142857142857145,male,2,own,little,moderate,0.034774953229888855,0.13235294117647056,radio/TV,0
347,0.07142857142857145,female,0,rent,quite rich,moderate,0.1930229998899527,0.2941176470588235,radio/TV,0
348,0.26785714285714285,male,1,own,moderate,no_info,0.08215032463959503,0.029411764705882346,business,1
349,0.23214285714285715,male,2,free,rich,moderate,0.048750962914053037,0.07352941176470588,education,0
350,0.07142857142857145,female,2,rent,little,no_info,0.05425332893144051,0.07352941176470588,domestic appliances,1
351,0.17857142857142855,female,2,own,little,moderate,0.039011775063277215,0.07352941176470588,furniture/equipment,0
352,0.33928571428571425,male,3,own,no_info,no_info,0.16391548365797293,0.20588235294117646,car,1
353,0.16071428571428575,male,2,rent,little,little,0.327335754374381,0.1176470588235294,radio/TV,0
354,0.48214285714285715,male,2,free,quite rich,no_info,0.026246285902938263,0.08823529411764706,education,0
355,0.07142857142857145,male,1,own,little,moderate,0.05480356553317926,0.2941176470588235,car,1
356,0.5357142857142858,male,2,own,no_info,no_info,0.11450423682183337,0.1176470588235294,radio/TV,0
357,0.125,male,3,own,little,no_info,0.2318146803125344,0.47058823529411764,radio/TV,0
358,0.16071428571428575,male,2,own,little,no_info,0.028942445251458126,0.1176470588235294,radio/TV,0
359,0.07142857142857145,female,2,rent,little,little,0.11863101133487398,0.38235294117647056,furniture/equipment,0
360,0.75,male,2,free,no_info,moderate,0.05441839991196214,0.20588235294117646,education,0
361,0.32142857142857145,male,3,own,no_info,rich,0.17326950588753165,0.1176470588235294,radio/TV,0
362,0.30357142857142855,female,2,own,little,rich,0.1098822493672279,0.1176470588235294,car,1
363,0.035714285714285754,male,2,rent,little,no_info,0.08341586882359414,0.029411764705882346,furniture/equipment,0
364,0.10714285714285715,male,0,own,little,little,0.12231759656652359,0.20588235294117646,furniture/equipment,0
365,0.30357142857142855,male,2,own,little,no_info,0.0710905689446462,0.1176470588235294,business,1
366,0.14285714285714285,male,2,own,little,no_info,0.19808517662594918,0.20588235294117646,car,1
367,0.0535714285714286,female,2,rent,little,little,0.1870804445911742,0.20588235294117646,furniture/equipment,0
368,0.41071428571428575,male,2,own,little,little,0.17585561791570375,0.47058823529411764,furniture/equipment,0
369,0.37499999999999994,female,2,rent,little,moderate,0.1513700891383295,0.20588235294117646,furniture/equipment,0
370,0.30357142857142855,male,2,own,no_info,no_info,0.15566193463189174,0.47058823529411764,car,1
371,0.25000000000000006,male,2,own,little,no_info,0.32023770221195114,0.20588235294117646,radio/TV,0
372,0.07142857142857145,female,2,rent,little,no_info,0.10432485968966655,0.08823529411764706,furniture/equipment,0
373,0.7857142857142858,male,3,free,no_info,no_info,0.7431495543083525,0.8235294117647058,car,1
374,0.7321428571428572,female,3,free,moderate,moderate,0.799603829646748,0.8235294117647058,vacation/others,0
375,0.32142857142857145,female,2,rent,little,little,0.4091009133927589,0.6470588235294117,business,1
376,0.26785714285714285,male,2,own,little,no_info,0.11389897655992078,0.20588235294117646,radio/TV,0
377,0.30357142857142855,male,2,free,no_info,no_info,0.03279410146362936,0.044117647058823525,radio/TV,0
378,0.6785714285714286,male,3,free,little,moderate,0.7740728513260702,0.47058823529411764,car,1
379,0.5892857142857142,female,1,own,moderate,no_info,0.0061626499394739735,0.029411764705882346,car,1
380,0.35714285714285715,male,2,own,no_info,little,0.10795642126114229,0.23529411764705882,furniture/equipment,0
381,0.33928571428571425,female,3,free,little,moderate,0.7002310993727302,0.20588235294117646,car,1
382,0.10714285714285715,female,2,rent,no_info,no_info,0.05683944095961263,0.2647058823529412,car,1
383,0.125,male,2,own,little,rich,0.05942555298778475,0.1176470588235294,car,1
384,0.125,male,1,own,moderate,no_info,0.2213051612193243,0.38235294117647056,business,1
385,0.10714285714285715,female,2,own,little,no_info,0.10938703642566304,0.20588235294117646,radio/TV,0
386,0.035714285714285754,female,2,rent,no_info,no_info,0.0482007263123143,0.20588235294117646,radio/TV,0
387,0.37499999999999994,male,3,own,little,moderate,0.39198855507868385,0.20588235294117646,furniture/equipment,0
388,0.14285714285714285,male,2,own,quite rich,moderate,0.114229118520964,0.16176470588235292,business,1
389,0.14285714285714285,female,2,own,little,no_info,0.06597336854847584,0.07352941176470588,business,1
390,0.19642857142857145,male,3,own,little,no_info,0.08638714647298339,0.20588235294117646,car,1
391,0.0,female,1,rent,rich,moderate,0.040332342907450205,0.1176470588235294,furniture/equipment,0
392,0.35714285714285715,male,3,free,little,little,0.16501595686145043,0.47058823529411764,car,1
393,0.21428571428571425,female,2,own,little,little,0.09392538791680423,0.029411764705882346,radio/TV,0
394,0.21428571428571425,male,3,own,little,no_info,0.11863101133487398,0.07352941176470588,furniture/equipment,0
395,0.23214285714285715,male,2,rent,moderate,moderate,0.6333223286012986,0.5147058823529411,education,0
396,0.6428571428571428,female,3,free,little,little,0.12809508088478047,0.1176470588235294,furniture/equipment,0
397,0.48214285714285715,male,2,own,little,little,0.11543963904478925,0.47058823529411764,furniture/equipment,0
398,0.48214285714285715,male,2,rent,little,moderate,0.05353802134918015,0.1176470588235294,car,1
399,0.42857142857142855,female,1,own,rich,no_info,0.06965995378012545,0.2941176470588235,radio/TV,0
400,0.35714285714285715,male,2,own,little,no_info,0.06729393639264884,0.20588235294117646,radio/TV,0
401,0.16071428571428575,male,2,own,no_info,moderate,0.090073731704633,0.20588235294117646,business,1
402,0.14285714285714285,male,2,own,little,no_info,0.4620886981402003,0.2941176470588235,business,1
403,0.14285714285714285,male,1,own,little,no_info,0.030373060415978873,0.14705882352941174,car,1
404,0.42857142857142855,male,2,own,no_info,moderate,0.14575767580059426,0.20588235294117646,car,1
405,0.0535714285714286,male,2,own,little,moderate,0.09843732805106195,0.2941176470588235,radio/TV,0
406,0.42857142857142855,male,2,own,no_info,no_info,0.10713106635853417,0.2941176470588235,car,1
407,0.14285714285714285,male,2,own,little,little,0.04418399911962144,0.16176470588235292,radio/TV,0
408,0.125,male,3,own,quite rich,no_info,0.16424562561901618,0.2941176470588235,radio/TV,0
409,0.16071428571428575,male,2,own,quite rich,rich,0.03791130185979971,0.1176470588235294,car,1
410,0.01785714285714285,female,2,own,little,moderate,0.09447562451854297,0.2941176470588235,radio/TV,0
411,0.28571428571428575,male,3,own,little,no_info,0.385330692197645,0.4264705882352941,car,1
412,0.41071428571428575,male,3,own,little,no_info,0.11235831407505227,0.1176470588235294,business,1
413,0.37499999999999994,male,1,rent,quite rich,no_info,0.07411687025420931,0.08823529411764706,car,1
414,0.28571428571428575,female,2,own,no_info,little,0.062231759656652355,0.2941176470588235,car,1
415,0.28571428571428575,male,2,own,little,no_info,0.3076923076923077,0.47058823529411764,car,1
416,0.25000000000000006,male,1,own,little,little,0.12815010454495435,0.1176470588235294,car,1
417,0.07142857142857145,female,2,rent,no_info,little,0.45234951028942444,0.20588235294117646,education,0
418,0.21428571428571425,female,3,own,quite rich,no_info,0.13931990756025092,0.25,car,1
419,0.25000000000000006,female,2,own,no_info,moderate,0.04357873885770881,0.20588235294117646,car,1
420,0.01785714285714285,female,2,rent,rich,no_info,0.16154946627049632,0.16176470588235292,car,1
421,0.19642857142857145,male,2,own,no_info,moderate,0.09783206778914934,0.1176470588235294,car,1
422,0.49999999999999994,male,1,own,little,moderate,0.03895675140310334,0.1176470588235294,car,1
423,0.26785714285714285,male,3,own,moderate,no_info,0.07378672829316606,0.25,furniture/equipment,0
424,0.10714285714285715,female,2,own,no_info,moderate,0.13821943435677342,0.1176470588235294,furniture/equipment,0
425,0.035714285714285754,male,2,rent,little,moderate,0.1391548365797293,0.20588235294117646,car,1
426,0.17857142857142855,male,2,own,little,no_info,0.1371739848134698,0.3529411764705882,radio/TV,0
427,0.48214285714285715,male,2,own,rich,no_info,0.049466270496313414,0.20588235294117646,radio/TV,0
428,0.01785714285714285,male,2,own,little,no_info,0.05849015076482887,0.07352941176470588,furniture/equipment,0
429,0.6428571428571428,female,0,free,little,little,0.05172224056344228,0.20588235294117646,repairs,0
430,0.9821428571428572,male,1,own,little,no_info,0.1759656652360515,0.01470588235294118,business,1
431,0.17857142857142855,male,3,own,little,moderate,0.6095521074061846,0.2941176470588235,vacation/others,0
432,0.30357142857142855,male,3,free,little,little,0.08924837680202487,0.029411764705882346,furniture/equipment,0
433,0.25000000000000006,male,2,own,little,no_info,0.09948277759436558,0.2941176470588235,repairs,0
434,0.10714285714285715,male,2,own,little,little,0.1037746230879278,0.07352941176470588,furniture/equipment,0
435,0.10714285714285715,male,2,own,no_info,moderate,0.06789919665456146,0.1176470588235294,radio/TV,0
436,0.07142857142857145,male,1,rent,quite rich,no_info,0.022559700671288655,0.029411764705882346,repairs,0
437,0.32142857142857145,female,2,own,rich,no_info,0.05705953560030813,0.2941176470588235,car,1
438,0.8214285714285714,male,0,own,little,little,0.17299438758666227,0.5588235294117647,repairs,0
439,0.125,female,0,own,little,rich,0.019753494002421042,0.1176470588235294,business,1
440,0.35714285714285715,male,3,own,little,no_info,0.08990866072411137,0.1176470588235294,car,1
441,0.19642857142857145,female,2,own,little,little,0.07538241443820842,0.1176470588235294,furniture/equipment,0
442,0.17857142857142855,male,2,own,little,moderate,0.13090128755364808,0.23529411764705882,vacation/others,0
443,0.39285714285714285,male,1,own,little,no_info,0.02580609662154727,0.1176470588235294,education,0
444,0.19642857142857145,female,3,own,little,moderate,0.2666446572025971,0.6470588235294117,furniture/equipment,0
445,0.39285714285714285,female,1,rent,no_info,no_info,0.05469351821283151,0.07352941176470588,education,0
446,0.26785714285714285,female,2,own,little,little,0.08759766699680863,0.47058823529411764,car,1
447,0.28571428571428575,male,2,own,little,moderate,0.12798503356443272,0.044117647058823525,radio/TV,0
448,0.6428571428571428,female,3,own,no_info,rich,0.06459777704412897,0.1176470588235294,furniture/equipment,0
449,0.75,male,2,own,rich,moderate,0.06943985913942995,0.16176470588235292,repairs,0
450,0.19642857142857145,male,3,own,no_info,no_info,0.594475624518543,0.47058823529411764,car,1
451,0.17857142857142855,female,2,own,little,no_info,0.014746340926598437,0.029411764705882346,radio/TV,0
452,0.26785714285714285,male,2,own,little,no_info,0.1380543633762518,0.1176470588235294,furniture/equipment,0
453,0.28571428571428575,male,3,own,little,no_info,0.13315725762077696,0.2941176470588235,car,1
454,0.21428571428571425,male,2,own,little,little,0.2512930560140861,0.2941176470588235,car,1
455,0.17857142857142855,female,3,own,little,no_info,0.1336524705623418,0.2941176470588235,car,1
456,0.30357142857142855,male,2,rent,little,little,0.2011114779355123,0.10294117647058824,car,1
457,0.28571428571428575,male,2,free,little,little,0.17255419830527127,0.1176470588235294,car,1
458,0.14285714285714285,female,2,own,little,little,0.005117200396170352,0.029411764705882346,domestic appliances,1
459,0.23214285714285715,male,2,own,little,no_info,0.239022779795312,0.20588235294117646,radio/TV,0
460,0.32142857142857145,male,2,own,little,little,0.18542973478595798,0.47058823529411764,furniture/equipment,0
461,0.30357142857142855,male,2,own,little,little,0.08093980411576977,0.16176470588235292,car,1
462,0.26785714285714285,female,3,rent,little,moderate,0.1522504677011115,0.1176470588235294,furniture/equipment,0
463,0.33928571428571425,male,2,own,no_info,moderate,0.027731924727632886,0.1176470588235294,education,0
464,0.26785714285714285,male,2,own,little,no_info,0.0935402222955871,0.20588235294117646,business,1
465,0.7857142857142858,male,2,own,little,little,0.14713326730494114,0.2941176470588235,car,1
466,0.17857142857142855,female,1,rent,little,little,0.07752833718498954,0.2941176470588235,radio/TV,0
467,0.23214285714285715,male,2,own,no_info,no_info,0.3845053372950369,0.6470588235294117,radio/TV,0
468,0.125,female,2,own,little,no_info,0.13832948167712117,0.4264705882352941,business,1
469,0.28571428571428575,male,1,own,little,no_info,0.24369979091009136,0.2941176470588235,car,1
470,0.0535714285714286,male,2,rent,moderate,moderate,0.15637724221415208,0.2941176470588235,radio/TV,0
471,0.07142857142857145,female,2,own,little,little,0.010894684714427203,0.029411764705882346,education,0
472,0.16071428571428575,male,1,own,little,little,0.022229558710245404,0.07352941176470588,car,1
473,0.30357142857142855,male,3,own,no_info,no_info,0.05436337625178826,0.029411764705882346,education,0
474,0.25000000000000006,male,2,own,little,moderate,0.05474854187300539,0.20588235294117646,radio/TV,0
475,0.125,female,2,rent,little,little,0.15758776273797734,0.20588235294117646,furniture/equipment,0
476,0.0892857142857143,male,2,own,quite rich,no_info,0.1275998679432156,0.5147058823529411,car,1
477,0.10714285714285715,male,2,own,little,rich,0.2697259821723341,0.2941176470588235,radio/TV,0
478,0.35714285714285715,male,1,own,moderate,moderate,0.04330362055683944,0.1176470588235294,business,1
479,0.44642857142857145,male,2,own,little,little,0.0675690546935182,0.16176470588235292,furniture/equipment,0
480,0.07142857142857145,female,1,own,little,moderate,0.18284362275778587,0.1176470588235294,radio/TV,0
481,0.125,male,2,own,little,moderate,0.052327500825354895,0.2941176470588235,car,1
482,0.6785714285714286,female,2,rent,rich,little,0.18553978210630573,0.38235294117647056,furniture/equipment,0
483,0.19642857142857145,female,2,own,rich,no_info,0.03906679872345109,0.16176470588235292,furniture/equipment,0
484,0.44642857142857145,male,2,own,quite rich,no_info,0.05023660173874765,0.1176470588235294,car,1
485,0.49999999999999994,male,3,own,little,moderate,0.052767690106745896,0.029411764705882346,car,1
486,0.5892857142857142,male,2,own,little,no_info,0.15555188731154398,0.1176470588235294,radio/TV,0
487,0.7678571428571428,female,2,free,little,no_info,0.19296797622977882,0.2941176470588235,car,1
488,0.28571428571428575,male,1,rent,moderate,no_info,0.06426763508308572,0.08823529411764706,car,1
489,0.125,male,2,rent,little,no_info,0.17981732144822274,0.029411764705882346,car,1
490,0.125,male,2,own,little,no_info,0.0926598437328051,0.1176470588235294,radio/TV,0
491,0.41071428571428575,female,3,free,little,moderate,0.4439308902828216,0.338235294117647,business,1
492,0.14285714285714285,female,2,own,moderate,no_info,0.05430835259161439,0.029411764705882346,radio/TV,0
493,0.33928571428571425,male,2,own,no_info,moderate,0.0064927919005172245,0.029411764705882346,radio/TV,0
494,0.35714285714285715,male,1,rent,little,little,0.10300429184549356,0.1176470588235294,car,1
495,0.01785714285714285,male,2,own,no_info,little,0.15109497083746012,0.2941176470588235,furniture/equipment,0
496,0.17857142857142855,male,3,rent,moderate,moderate,0.48332783096731596,0.47058823529411764,furniture/equipment,0
497,0.37499999999999994,male,2,own,little,no_info,0.0734565863321228,0.2941176470588235,furniture/equipment,0
498,0.23214285714285715,male,1,own,little,moderate,0.05782986684274238,0.20588235294117646,radio/TV,0
499,0.16071428571428575,male,2,own,moderate,rich,0.05904038736656762,0.029411764705882346,car,1
500,0.14285714285714285,female,2,own,little,little,0.15808297567954221,0.2941176470588235,car,1
501,0.41071428571428575,male,2,free,little,little,0.2884890502916254,0.47058823529411764,car,1
502,0.5357142857142858,male,2,own,moderate,rich,0.0482007263123143,0.07352941176470588,radio/TV,0
503,0.33928571428571425,male,2,own,moderate,moderate,0.05315285572796302,0.2941176470588235,radio/TV,0
504,0.0892857142857143,female,2,rent,little,little,0.052657642786398146,0.2941176470588235,car,1
505,0.14285714285714285,male,1,own,no_info,no_info,0.05827005612413337,0.08823529411764706,car,1
506,0.30357142857142855,male,2,own,quite rich,rich,0.11609992296687575,0.16176470588235292,car,1
507,0.26785714285714285,male,3,own,moderate,moderate,0.3631561571475735,0.16176470588235292,car,1
508,0.16071428571428575,male,2,own,little,no_info,0.06399251678221635,0.2941176470588235,radio/TV,0
509,0.46428571428571425,male,3,own,moderate,no_info,0.4587872785297678,0.5147058823529411,car,1
510,0.125,male,2,own,little,little,0.028007043028502255,0.1176470588235294,car,1
511,0.23214285714285715,male,3,free,little,no_info,0.24408495653130846,0.47058823529411764,car,1
512,0.125,male,2,rent,little,rich,0.1340926598437328,0.16176470588235292,business,1
513,0.01785714285714285,male,2,rent,little,moderate,0.018432926158248045,0.1176470588235294,radio/TV,0
514,0.625,male,2,own,no_info,no_info,0.1103224386486189,0.2941176470588235,car,1
515,0.32142857142857145,female,2,own,little,little,0.019753494002421042,0.029411764705882346,car,1
516,0.37499999999999994,male,1,own,little,little,0.061131286453174866,0.029411764705882346,car,1
517,0.07142857142857145,female,2,rent,little,no_info,0.37839771101573677,0.47058823529411764,furniture/equipment,0
518,0.42857142857142855,male,2,own,moderate,little,0.052437548145702645,0.029411764705882346,car,1
519,0.30357142857142855,male,2,free,no_info,no_info,0.024760647078243648,0.029411764705882346,radio/TV,0
520,0.44642857142857145,male,2,free,little,no_info,0.28925938153405967,0.2941176470588235,repairs,0
521,0.0892857142857143,female,2,own,little,little,0.16176956091119182,0.20588235294117646,radio/TV,0
522,0.6071428571428572,male,2,free,little,little,0.37795752173434577,0.6470588235294117,furniture/equipment,0
523,0.07142857142857145,female,2,own,moderate,no_info,0.1781666116430065,0.2941176470588235,car,1
524,0.125,female,1,own,little,moderate,0.04748541873005392,0.20588235294117646,radio/TV,0
525,0.19642857142857145,male,2,own,little,moderate,0.42456256190161773,0.32352941176470584,car,1
526,0.21428571428571425,female,2,own,moderate,no_info,0.07054033234290745,0.16176470588235292,education,0
527,0.41071428571428575,male,1,own,little,no_info,0.06894464619786508,0.0,radio/TV,0
528,0.21428571428571425,male,2,rent,little,little,0.11290855067679102,0.47058823529411764,radio/TV,0
529,0.39285714285714285,male,1,own,little,little,0.022669747991636405,0.029411764705882346,car,1
530,0.23214285714285715,male,2,own,little,moderate,0.11131286453174864,0.47058823529411764,education,0
531,0.16071428571428575,female,2,rent,moderate,moderate,0.13101133487399583,0.16176470588235292,car,1
532,0.39285714285714285,male,2,rent,little,no_info,0.06894464619786508,0.1176470588235294,car,1
533,0.125,male,2,own,moderate,no_info,0.05838010344448112,0.2941176470588235,radio/TV,0
534,0.10714285714285715,male,2,own,no_info,no_info,0.15709254979641246,0.2941176470588235,radio/TV,0
535,0.25000000000000006,male,2,rent,little,rich,0.1138439528997469,0.25,education,0
536,1.0,female,3,own,no_info,little,0.06184659403543523,0.029411764705882346,car,1
537,0.32142857142857145,female,2,own,little,moderate,0.18498954550456698,0.20588235294117646,furniture/equipment,0
538,0.41071428571428575,male,3,free,little,little,0.41339275888632115,0.6470588235294117,car,1
539,0.46428571428571425,female,1,own,little,rich,0.15401122482667548,0.20588235294117646,furniture/equipment,0
540,0.07142857142857145,male,2,rent,little,moderate,0.0706503796632552,0.1176470588235294,radio/TV,0
541,0.7321428571428572,male,2,free,little,no_info,0.09805216242984482,0.2941176470588235,car,1
542,0.21428571428571425,male,2,own,no_info,little,0.33564432706063607,0.38235294117647056,furniture/equipment,0
543,0.26785714285714285,male,1,own,little,rich,0.14383184769450866,0.20588235294117646,furniture/equipment,0
544,0.75,male,1,own,little,no_info,0.05529877847474414,0.1176470588235294,car,1
545,0.42857142857142855,male,2,free,little,little,0.059590623968306375,0.2941176470588235,car,1
546,0.32142857142857145,female,2,own,little,no_info,0.09750192582810609,0.2941176470588235,car,1
547,0.23214285714285715,male,2,own,little,no_info,0.07164080554638494,0.2941176470588235,radio/TV,0
548,0.0892857142857143,female,1,own,little,little,0.020688896225376913,0.1176470588235294,radio/TV,0
549,0.28571428571428575,male,2,free,no_info,no_info,0.473643666776714,0.6470588235294117,car,1
550,0.07142857142857145,female,2,own,no_info,no_info,0.04104765048971058,0.1176470588235294,repairs,0
551,0.46428571428571425,male,1,own,quite rich,no_info,0.08253549026081215,0.029411764705882346,radio/TV,0
552,0.26785714285714285,male,2,own,little,little,0.3713546825134808,0.6470588235294117,radio/TV,0
553,0.14285714285714285,male,2,own,moderate,moderate,0.09601628700341147,0.1176470588235294,car,1
554,0.8571428571428572,female,3,own,little,moderate,0.052217453505007144,0.07352941176470588,education,0
555,0.0535714285714286,male,2,own,little,moderate,0.059480576647958625,0.1176470588235294,radio/TV,0
556,0.16071428571428575,female,2,own,moderate,moderate,0.11158798283261802,0.20588235294117646,car,1
557,0.17857142857142855,female,2,own,no_info,no_info,0.26152745680642675,0.25,car,1
558,0.14285714285714285,male,2,own,little,little,0.1816881258941345,0.2941176470588235,furniture/equipment,0
559,0.21428571428571425,male,1,own,little,moderate,0.09232970177176185,0.20588235294117646,furniture/equipment,0
560,0.5357142857142858,male,2,free,no_info,little,0.14933421371189612,0.2941176470588235,car,1
561,0.0892857142857143,male,1,rent,little,little,0.07131066358534169,0.2941176470588235,radio/TV,0
562,0.17857142857142855,female,2,own,little,rich,0.023825244855287777,0.029411764705882346,radio/TV,0
563,0.32142857142857145,male,2,free,no_info,moderate,0.6679322108506658,0.47058823529411764,car,1
564,0.32142857142857145,male,3,own,no_info,moderate,0.24551557169582922,0.2941176470588235,business,1
565,0.07142857142857145,female,2,rent,moderate,moderate,0.07169582920655881,0.2941176470588235,radio/TV,0
566,0.30357142857142855,male,2,own,little,little,0.06173654671508748,0.1176470588235294,car,1
567,0.26785714285714285,male,2,own,rich,no_info,0.12809508088478047,0.2941176470588235,radio/TV,0
568,0.39285714285714285,male,2,own,no_info,moderate,0.20518322878837902,0.6470588235294117,radio/TV,0
569,0.21428571428571425,female,2,own,little,little,0.358093980411577,0.6470588235294117,radio/TV,0
570,0.07142857142857145,female,1,rent,little,little,0.1641906019588423,0.2941176470588235,furniture/equipment,0
571,0.33928571428571425,male,2,own,little,no_info,0.3138549576317817,0.38235294117647056,radio/TV,0
572,0.125,female,3,rent,no_info,no_info,0.2851876306811929,0.2941176470588235,car,1
573,0.0535714285714286,female,1,own,little,little,0.030593155056674374,0.16176470588235292,business,1
574,0.14285714285714285,male,1,own,little,moderate,0.045779685264663805,0.07352941176470588,radio/TV,0
575,0.0892857142857143,female,2,own,little,no_info,0.13965004952129417,0.16176470588235292,furniture/equipment,0
576,0.14285714285714285,female,2,own,little,moderate,0.1474634092659844,0.1176470588235294,radio/TV,0
577,0.25000000000000006,female,2,own,no_info,no_info,0.09227467811158797,0.2941176470588235,education,0
578,0.14285714285714285,male,2,own,little,moderate,0.14141080664685815,0.47058823529411764,car,1
579,0.14285714285714285,male,1,own,little,no_info,0.03780125453945196,0.2941176470588235,education,0
580,0.19642857142857145,male,2,own,little,moderate,0.044349070100143065,0.20588235294117646,car,1
581,0.5357142857142858,male,1,own,little,moderate,0.1581379993397161,0.1176470588235294,car,1
582,0.125,female,2,rent,little,no_info,0.06261692527786948,0.07352941176470588,furniture/equipment,0
583,0.25000000000000006,male,1,rent,little,moderate,0.11742049081104876,0.47058823529411764,repairs,0
584,0.5892857142857142,female,3,free,no_info,no_info,0.10360955210740619,0.1176470588235294,car,1
585,0.01785714285714285,female,2,rent,little,little,0.09843732805106195,0.20588235294117646,furniture/equipment,0
586,0.30357142857142855,male,2,rent,little,little,0.1402553097832068,0.07352941176470588,car,1
587,0.035714285714285754,male,1,own,little,little,0.05716958292065588,0.1176470588235294,furniture/equipment,0
588,0.49999999999999994,male,1,own,little,little,0.0532078793881369,0.20588235294117646,domestic appliances,1
589,0.7321428571428572,male,2,own,little,little,0.10982722570705403,0.1176470588235294,furniture/equipment,0
